declarationRequestNumber,region,stateAbbreviation,state,tribalRequest,declarationRequestDate,declarationRequestType,incidentName,requestedIncidentTypes,requestedIncidentBeginDate,requestedIncidentEndDate,currentRequestStatus,requestStatusDate,ihProgramRequested,iaProgramRequested,paProgramRequested,hmProgramRequested,incidentId,incidentBeginDate,id
16041,4,MS,Mississippi                   ,0,2016-05-13T00:00:00.000Z,Major Disaster,Severe Storms and Flooding,Flood,2016-04-28T00:00:00.000Z,2016-05-02T00:00:00.000Z,Turndown,2016-05-27T00:00:00.000Z,1,0,0,1,2016050601,2016-04-28T00:00:00.000Z,dc898599-409f-43ee-815e-6707e8890ea7
16043,9,CA,California                    ,1,2016-04-26T00:00:00.000Z,Major Disaster,Severe Winter Storm & Flooding,Severe Storm,2016-04-11T00:00:00.000Z,2016-05-10T00:00:00.000Z,Turndown,2016-05-25T00:00:00.000Z,0,0,1,0,2016052701,2016-04-11T00:00:00.000Z,38236347-95ca-4725-8ee9-019fe9fac1ae
16048,4,FL,Florida                       ,0,2016-06-13T00:00:00.000Z,Emergency,Orlando Terrorist Attack,Terrorist,2016-06-12T00:00:00.000Z,,Turndown,2016-06-20T00:00:00.000Z,0,0,1,0,2016061201,2016-06-12T00:00:00.000Z,63564147-3eea-4398-8690-0f571485ddf5
16055,6,OK,Oklahoma                      ,0,2016-06-29T00:00:00.000Z,Major Disaster,Severe Storms and Flooding,Flood,2016-06-11T00:00:00.000Z,,Turndown,2016-07-07T00:00:00.000Z,1,0,0,1,2016063001,2016-06-11T00:00:00.000Z,64e3c292-b972-40be-a129-c8bfa634df90
16056,4,FL,Florida                       ,0,2016-07-06T00:00:00.000Z,Emergency,Toxic Algae Blooms,Biological,2016-06-29T00:00:00.000Z,,Turndown,2016-08-25T00:00:00.000Z,0,0,1,0,2016070802,2016-07-07T00:00:00.000Z,267857d9-bd2e-45ea-9000-f051f7c0c77e
16061,9,CA,California                    ,0,2016-07-14T00:00:00.000Z,Major Disaster,Erskine Fire,Fire,2016-06-23T00:00:00.000Z,2016-07-06T00:00:00.000Z,Turndown,2016-07-22T00:00:00.000Z,1,0,0,1,2016062401,2016-06-23T00:00:00.000Z,83c5ec8d-ee7d-4db1-95c5-e689d71556f9
16063,7,KS,Kansas                        ,0,2016-07-21T00:00:00.000Z,Major Disaster,"Severe Storms, Tornadoes, Straight-line Winds, and",Severe Storm,2016-05-22T00:00:00.000Z,2016-05-31T00:00:00.000Z,Turndown,2016-09-29T00:00:00.000Z,0,0,1,1,2016061401,2016-05-22T00:00:00.000Z,797239da-2cd5-4d9a-9236-f2a67934f359
16074,8,MT,Montana                       ,1,2016-08-02T00:00:00.000Z,Major Disaster,Severe Storms and Straight Straight Line Winds,Severe Storm,2016-06-24T00:00:00.000Z,2016-06-24T00:00:00.000Z,Turndown,2016-08-12T00:00:00.000Z,1,0,0,1,2016080403,2016-06-24T00:00:00.000Z,7eb02b77-f2c4-40a3-81ce-f4405bddc1f3
16088,5,WI,Wisconsin                     ,1,2016-09-02T00:00:00.000Z,Major Disaster,Bad River Severe Storms and Flooding,Severe Storm,2016-07-11T00:00:00.000Z,2016-07-14T00:00:00.000Z,Turndown,2016-10-27T00:00:00.000Z,1,0,0,0,2016081603,2016-07-11T00:00:00.000Z,8da1682f-8c15-4aa6-b735-acec17e21457
16092,6,NM,New Mexico                    ,1,2016-09-21T00:00:00.000Z,Major Disaster,Flooding,Flood,2016-08-03T00:00:00.000Z,2016-08-05T00:00:00.000Z,Turndown,2016-11-28T00:00:00.000Z,1,0,0,1,2016092801,2016-08-03T00:00:00.000Z,198c85d5-b1b9-4867-ab76-3a5fd3d8cdd4
16108,10,WA,Washington                    ,1,2016-10-18T00:00:00.000Z,Major Disaster,Cayuse Mountain Fire,Fire,2016-08-21T00:00:00.000Z,2016-09-07T00:00:00.000Z,Turndown,2016-10-31T00:00:00.000Z,1,0,0,0,2016083001,2016-08-21T00:00:00.000Z,401c02ff-1069-40d7-ade6-0527c92f19f7
16112,3,DE,Delaware                      ,0,2016-10-27T00:00:00.000Z,Major Disaster,DE Severe Storms - 09/29/2016,Severe Storm,2016-09-29T00:00:00.000Z,2016-09-30T00:00:00.000Z,Turndown,2016-11-18T00:00:00.000Z,1,0,1,1,2016102401,2016-09-29T00:00:00.000Z,12a26581-ad29-423b-a166-abe001bbf500
16124,7,KS,Kansas                        ,0,2016-11-24T00:00:00.000Z,Emergency,Chemical Plant Explosion - Neodesha KS,Other,2016-11-22T00:00:00.000Z,,Turndown,2017-01-06T00:00:00.000Z,0,0,1,0,2016112301,2016-11-23T00:00:00.000Z,7eb2f66d-3838-43eb-bf4e-94248be6ce1f
17001,10,AK,Alaska                        ,1,2016-12-23T00:00:00.000Z,Major Disaster,Newtok Village-Yukip Tribe- Storm Damage,Severe Storm,2006-01-01T00:00:00.000Z,,Turndown,2017-01-18T00:00:00.000Z,1,0,1,1,2017010401,2006-01-01T00:00:00.000Z,c6f0906c-2915-4127-a2ea-062a2e16409d
17004,10,AK,Alaska                        ,1,2017-01-15T00:00:00.000Z,Major Disaster,Kivalina-StormFloodErosion-01-15-2017,Severe Storm,2017-01-13T00:00:00.000Z,,Turndown,2017-02-01T00:00:00.000Z,0,0,1,1,2017011701,2017-01-13T00:00:00.000Z,b1f51ff1-f89a-42e0-b9fb-526739eefcd1
17008,8,SD,South Dakota                  ,1,2017-01-25T00:00:00.000Z,Major Disaster,Severe Winter Storm,Severe Ice Storm,2016-12-25T00:00:00.000Z,2016-12-26T00:00:00.000Z,Turndown,2017-02-21T00:00:00.000Z,0,0,1,1,2017011801,2016-12-25T00:00:00.000Z,6e6542f6-3416-4d5b-97e5-b9ccd13f9e0e
17040,3,PA,Pennsylvania                  ,0,2017-05-02T00:00:00.000Z,Major Disaster,Severe Winter Storm - 03/13/2017,Snowstorm,2017-03-13T00:00:00.000Z,2017-03-16T00:00:00.000Z,Turndown,2017-06-13T00:00:00.000Z,0,0,1,1,2017031303,2017-03-13T00:00:00.000Z,dd18e68c-b928-4033-9d1b-e0b19869f2c2
17045,8,ND,North Dakota                  ,0,2017-04-29T00:00:00.000Z,Major Disaster,ND-Dakota Access Pipeline,Other,2016-08-10T00:00:00.000Z,2017-03-31T00:00:00.000Z,Turndown,2017-05-18T00:00:00.000Z,0,0,1,1,2017042701,2016-08-10T00:00:00.000Z,87d00b5c-c7f4-4983-ad28-3183de27a61d
17077,2,NY,New York                      ,0,2017-08-22T00:00:00.000Z,Major Disaster,NY June 30 Severe Storm,Severe Storm,2017-06-30T00:00:00.000Z,,Turndown,2018-01-26T00:00:00.000Z,0,0,0,0,2017081001,2017-06-30T00:00:00.000Z,4a04cf40-91ef-475a-9e6d-8f9d2cd13e2c
17084,8,ND,North Dakota                  ,0,2017-08-24T00:00:00.000Z,Major Disaster,ND-Severe Storm,Severe Storm,2017-07-20T00:00:00.000Z,2017-07-20T00:00:00.000Z,Turndown,2017-11-14T00:00:00.000Z,0,0,1,1,2017080402,2017-07-20T00:00:00.000Z,30c00f3b-7b55-4283-891e-a74bd50c7311
17088,5,IL,Illinois                      ,0,2017-08-31T00:00:00.000Z,Major Disaster,RV_IL_Flooding_07142017,Flood,2017-07-11T00:00:00.000Z,2017-07-27T00:00:00.000Z,Turndown,2017-11-07T00:00:00.000Z,1,0,0,1,2017071401,2017-07-14T00:00:00.000Z,d4d048f2-a2e2-4995-a605-28bc0b9fce22
17136,8,ND,North Dakota                  ,0,2017-08-07T00:00:00.000Z,Major Disaster,ND - Drought,Drought,2017-05-23T00:00:00.000Z,,Turndown,2017-10-07T00:00:00.000Z,0,0,0,1,2017101004,2017-06-22T00:00:00.000Z,4bd47bba-43b7-4ed7-98fb-f8a28da34983
17140,8,MT,Montana                       ,0,2017-11-15T00:00:00.000Z,Major Disaster,MT - historic series of wildfires,Other,2017-08-10T00:00:00.000Z,2017-09-20T00:00:00.000Z,Turndown,2018-04-26T00:00:00.000Z,0,0,1,1,2017112101,2017-08-10T00:00:00.000Z,5eecf8f4-37fd-429a-a182-1b49c6249d91
18014,5,IL,Illinois                      ,0,2018-04-11T00:00:00.000Z,Major Disaster,IL-Flooding-02202018-Region V,Flood,2018-02-18T00:00:00.000Z,2018-02-25T00:00:00.000Z,Turndown,2018-04-26T00:00:00.000Z,1,0,0,1,2018022301,2018-02-20T00:00:00.000Z,aedd75a6-175a-4587-ab03-0c60ebf6e05f
18031,6,LA,Louisiana                     ,0,2018-05-12T00:00:00.000Z,Major Disaster,Severe Weather and Tornados ,Severe Storm,2018-04-13T00:00:00.000Z,2018-04-14T00:00:00.000Z,Turndown,2018-07-12T00:00:00.000Z,1,0,0,1,2018050101,2018-04-06T00:00:00.000Z,c9b6568e-b1f7-4f0d-9a05-0ea3594b5618
18039,8,SD,South Dakota                  ,0,2018-06-14T00:00:00.000Z,Major Disaster,SD - Severe Thunderstorms & Flooding,Severe Storm,2018-05-17T00:00:00.000Z,,Turndown,2018-10-15T00:00:00.000Z,0,0,1,1,2018052501,2018-05-17T00:00:00.000Z,6a8e06ec-12f2-4e24-aa96-e4b5655499fb
18042,3,PA,Pennsylvania                  ,0,2018-06-22T00:00:00.000Z,Major Disaster,Pennsylvania Severe Storms - Landslides,Severe Storm,2018-02-15T00:00:00.000Z,2018-04-24T00:00:00.000Z,Turndown,2018-07-11T00:00:00.000Z,0,0,1,1,2018052101,2018-02-15T00:00:00.000Z,88d9f3c2-8a83-43af-8009-716c2189e6b9
18074,4,NC,North Carolina                ,0,2018-07-30T00:00:00.000Z,Major Disaster,RIV Tropical Weather ,Severe Storm,2018-05-15T00:00:00.000Z,2018-05-31T00:00:00.000Z,Turndown,2018-11-09T00:00:00.000Z,1,0,1,1,2018052301,2018-05-15T00:00:00.000Z,7a820713-967d-4c6a-be62-8eab07ea2b00
18095,2,NJ,New Jersey                    ,0,2018-08-30T00:00:00.000Z,Major Disaster,NJ Severe Storm and Flooding,Severe Storm,2018-08-11T00:00:00.000Z,2018-08-13T00:00:00.000Z,Turndown,2018-10-01T00:00:00.000Z,1,0,0,1,2018083003,2018-08-11T00:00:00.000Z,97f655ac-0f36-4e7b-8bcc-3566e1f1ec64
18109,6,LA,Louisiana                     ,0,2018-06-29T00:00:00.000Z,Major Disaster,Louisiana Spring Flooding,Flood,2018-02-21T00:00:00.000Z,2018-05-17T00:00:00.000Z,Turndown,2019-02-07T00:00:00.000Z,0,0,1,1,2018061802,2018-02-21T00:00:00.000Z,756a49f0-0a17-426c-b3b9-8a8cc692032f
19004,1,VT,Vermont                       ,0,2019-01-04T00:00:00.000Z,Major Disaster,Region I_11-26-2018_Severe Winter Storm,Snowstorm,2018-11-26T00:00:00.000Z,2018-11-28T00:00:00.000Z,Turndown,2019-04-08T00:00:00.000Z,0,0,1,1,2018112901,2018-11-26T00:00:00.000Z,ade75379-da18-48c5-821a-9c1414590dd3
19040,5,MI,Michigan                      ,0,2019-06-10T00:00:00.000Z,Major Disaster,MI - Flooding,Flood,2019-04-30T00:00:00.000Z,2019-05-01T00:00:00.000Z,Turndown,2019-09-06T00:00:00.000Z,1,0,0,1,2019060601,2019-05-01T00:00:00.000Z,121fbaac-75da-4f6d-b07a-22b860db57a6
19079,6,AR,Arkansas                      ,0,2019-09-12T00:00:00.000Z,Major Disaster,LA Tropical Storm Barry,Coastal Storm,2019-07-09T00:00:00.000Z,2019-07-15T00:00:00.000Z,Turndown,2019-10-04T00:00:00.000Z,0,0,1,1,2019070902,2019-07-09T00:00:00.000Z,031ba313-a607-46c8-8df5-9fc4aeefbe44
19082,8,SD,South Dakota                  ,0,2019-09-10T00:00:00.000Z,Major Disaster,SD - severe storms August 2-11 2019,Severe Storm,2019-08-02T00:00:00.000Z,2019-08-11T00:00:00.000Z,Turndown,2019-11-22T00:00:00.000Z,0,0,1,1,2019092401,2019-08-02T00:00:00.000Z,47dac4f9-1304-4c3c-9424-e9dfc990a0e4
19089,7,NE,Nebraska                      ,0,2019-10-21T00:00:00.000Z,Major Disaster,NE Flooding - 07/15/2019,Flood,2019-07-15T00:00:00.000Z,,Turndown,2020-01-07T00:00:00.000Z,1,0,1,1,2019100301,2019-07-15T00:00:00.000Z,da191976-13b2-4f5a-88a2-4874deb9cd4e
19104,10,AK,Alaska                        ,0,2019-11-25T00:00:00.000Z,Major Disaster,AK-Swan Lake Fire-20190605,Fire,2019-06-05T00:00:00.000Z,2019-10-02T00:00:00.000Z,Turndown,2020-01-27T00:00:00.000Z,0,0,1,1,2019110702,2019-06-05T00:00:00.000Z,37c157fc-b006-4004-b583-2af4f8d1d5a6
20004,6,TX,Texas                         ,0,2020-01-14T00:00:00.000Z,Major Disaster,TX - Tornados 10/20/2019,Tornado,2019-10-20T00:00:00.000Z,2019-10-21T00:00:00.000Z,Turndown,2020-06-10T00:00:00.000Z,0,0,1,1,2019102303,2019-10-20T00:00:00.000Z,3f49325c-4906-4904-baa2-cdf6b041fe65
20005,6,AR,Arkansas                      ,0,2019-12-03T00:00:00.000Z,Major Disaster,"AR - Severe Storms, Tornado 10/21/2019",Tornado,2019-10-21T00:00:00.000Z,2019-10-21T00:00:00.000Z,Turndown,2020-04-24T00:00:00.000Z,0,0,1,1,2019102801,2019-10-21T00:00:00.000Z,7253dbb3-d24f-435f-872c-bdeb4e0dc71a
20006,10,AK,Alaska                        ,0,2020-02-06T00:00:00.000Z,Major Disaster,Kenai Peninsula Borough Winter Storms,Severe Storm,2019-11-27T00:00:00.000Z,2019-12-10T00:00:00.000Z,Turndown,2020-03-05T00:00:00.000Z,0,0,1,1,2020012701,2019-11-27T00:00:00.000Z,5a6ca2ff-633f-4f32-8936-072f1ef34cf6
20146,10,AK,Alaska                        ,0,2020-04-06T00:00:00.000Z,Major Disaster,Kaktovik_School_Fire,Fire,2020-02-06T00:00:00.000Z,2020-02-07T00:00:00.000Z,Turndown,2020-06-19T00:00:00.000Z,0,0,1,0,2020032301,2020-03-23T00:00:00.000Z,b235dc2e-e44d-41be-bc14-33cd3ce01163
20169,4,GA,Georgia                       ,0,2020-04-22T00:00:00.000Z,Major Disaster,SEVERE THUNDERSTORMS ,Severe Storm,2020-04-12T00:00:00.000Z,2020-04-13T00:00:00.000Z,Turndown,2020-04-30T00:00:00.000Z,1,0,0,1,2020041101,2020-04-11T00:00:00.000Z,ed491e56-37fa-4171-b268-946313305c5f
20173,6,LA,Louisiana                     ,0,2020-04-25T00:00:00.000Z,Major Disaster,Louisiana - Tornado 4/12/2020,Tornado,2020-04-12T00:00:00.000Z,2020-04-12T00:00:00.000Z,Turndown,2020-04-30T00:00:00.000Z,1,0,0,1,2020041301,2020-04-12T00:00:00.000Z,e794e361-697f-402b-94e8-d3a382c33391
20206,5,MN,Minnesota                     ,0,2020-07-02T00:00:00.000Z,Major Disaster,MN Fires due to Civil Unrest,Civil Unrest,2020-05-27T00:00:00.000Z,2020-06-03T00:00:00.000Z,Turndown,2020-08-18T00:00:00.000Z,0,0,1,1,2020061801,2020-05-26T00:00:00.000Z,cd03ab7e-a440-4ad8-879e-3a9305d2c5de
20209,6,LA,Louisiana                     ,0,2020-07-10T00:00:00.000Z,Major Disaster,Louisiana - Tornado 4/22/2020,Tornado,2020-04-22T00:00:00.000Z,2020-04-22T00:00:00.000Z,Turndown,2020-09-09T00:00:00.000Z,0,0,1,1,2020042301,2020-04-22T00:00:00.000Z,f02c6cbc-7c52-415b-b442-ad3ee65d20a5
20224,4,MS,Mississippi                   ,0,2020-07-07T00:00:00.000Z,Major Disaster,TS Cristobal,Coastal Storm,2020-06-07T00:00:00.000Z,2020-06-08T00:00:00.000Z,Turndown,2020-11-18T00:00:00.000Z,0,0,1,1,2020060302,2020-06-05T00:00:00.000Z,3f9eaeea-83d9-43ac-8a35-2b75fd6c2ac6
20304,6,TX,Texas                         ,0,2020-09-30T00:00:00.000Z,Major Disaster,TX - Hurricane Hanna,Hurricane,2020-07-25T00:00:00.000Z,2020-07-31T00:00:00.000Z,Turndown,2021-06-01T00:00:00.000Z,0,0,1,1,2020072502,2020-07-25T00:00:00.000Z,8215d484-0daf-4c75-bf41-dee2d8d7e7bf
20312,3,PA,Pennsylvania                  ,0,2020-10-05T00:00:00.000Z,Major Disaster,Tropical Storm Isaias,Hurricane,2020-08-03T00:00:00.000Z,2020-08-04T00:00:00.000Z,Turndown,2020-11-18T00:00:00.000Z,1,0,1,1,2020072601,2020-08-03T00:00:00.000Z,415c2a3e-d03d-46af-87e5-5e8c9cc20320
21003,3,VA,Virginia                      ,0,2021-01-15T00:00:00.000Z,Emergency,National Special Security Event - 59th Presidentia,Other,2021-01-06T00:00:00.000Z,,Turndown,2021-03-18T00:00:00.000Z,0,0,1,0,2021011002,2021-01-06T00:00:00.000Z,6fa0cf04-a442-4921-aef3-7192f87f2ecf
21004,3,MD,Maryland                      ,0,2021-01-15T00:00:00.000Z,Emergency,National Special Security Event - 59th Presidentia,Other,2021-01-06T00:00:00.000Z,,Turndown,2021-03-17T00:00:00.000Z,0,0,1,0,2021011002,2021-01-06T00:00:00.000Z,82cdaebd-332e-4a6d-bab1-18a8b7334657
21008,4,AL,Alabama                       ,0,2021-02-12T00:00:00.000Z,Major Disaster,Severe Weather/Tornados,Tornado,2021-01-25T00:00:00.000Z,2021-01-25T00:00:00.000Z,Turndown,2021-03-17T00:00:00.000Z,1,0,0,1,2021020401,2021-01-25T00:00:00.000Z,ee059107-1851-4ce1-9146-526e400f4674
21057,8,WY,Wyoming                       ,0,2021-05-07T00:00:00.000Z,Major Disaster,WY 2021 Winter Storm-Snow,Snowstorm,2021-03-13T00:00:00.000Z,2021-03-15T00:00:00.000Z,Turndown,2021-07-21T00:00:00.000Z,0,0,1,1,2021051201,2021-03-13T00:00:00.000Z,38cb600c-6d3e-41d2-90d9-668163277f55
21076,8,MT,Montana                       ,1,2021-08-02T00:00:00.000Z,Major Disaster,MT - Ft Peck Indian Res - Straight Line Winds,Severe Storm,2021-06-08T00:00:00.000Z,2021-06-08T00:00:00.000Z,Turndown,2021-09-13T00:00:00.000Z,1,0,0,1,2021080902,2021-06-08T00:00:00.000Z,e951a080-1fbd-453a-b47f-ab8a3f439742
21079,4,KY,Kentucky                      ,0,2021-08-19T00:00:00.000Z,Major Disaster,R4 Kentucky Flash Flooding,Flood,2021-07-29T00:00:00.000Z,2021-07-30T00:00:00.000Z,Turndown,2021-10-08T00:00:00.000Z,1,0,0,0,2021080601,2021-07-29T00:00:00.000Z,12473ede-1db1-4808-b74f-f2b959984dfc
21108,3,MD,Maryland                      ,0,2021-09-27T00:00:00.000Z,Major Disaster,Remnants of Hurricane Ida,Hurricane,2021-08-31T00:00:00.000Z,2021-09-04T00:00:00.000Z,Turndown,2021-10-08T00:00:00.000Z,1,0,0,1,2021082601,2021-08-27T00:00:00.000Z,a5bcb19c-d107-4b32-960c-3841f7b23e9e
21109,6,TX,Texas                         ,0,2021-09-20T00:00:00.000Z,Emergency,Texas - Border Security,Other,2021-05-31T00:00:00.000Z,,Turndown,2021-10-24T00:00:00.000Z,0,0,1,0,2021092001,2021-05-31T00:00:00.000Z,ec7bcb32-2e01-4e55-802c-ae665c6d79f4
21112,5,MN,Minnesota                     ,1,2021-09-30T00:00:00.000Z,Major Disaster,Red Lake Severe Storms,Tornado,2021-07-26T00:00:00.000Z,2021-07-26T00:00:00.000Z,Turndown,2021-10-24T00:00:00.000Z,1,0,1,1,2021092801,2021-07-26T00:00:00.000Z,dfb656eb-13f9-45ee-9392-7a52e5cc4968
21114,6,NM,New Mexico                    ,0,2021-10-06T00:00:00.000Z,Major Disaster,New Mexico Severe Storms and Flooding,Flood,2021-08-12T00:00:00.000Z,2021-08-16T00:00:00.000Z,Turndown,2021-11-12T00:00:00.000Z,1,0,1,1,2021100601,2021-08-12T00:00:00.000Z,20fa1188-4ea3-4c96-b127-9291eb594cb5
21118,10,OR,Oregon                        ,0,2021-10-06T00:00:00.000Z,Major Disaster,OR-Bootleg Fire-07/10/21,Fire,2021-07-06T00:00:00.000Z,2021-08-15T00:00:00.000Z,Turndown,2021-10-26T00:00:00.000Z,1,0,0,1,2021071101,2021-07-10T00:00:00.000Z,e042054f-d178-4e13-9d90-04d70c0911a0
22006,4,FL,Florida                       ,0,2022-01-24T00:00:00.000Z,Major Disaster,R04 FL Severe Storms and Tornadoes,Tornado,2022-01-16T00:00:00.000Z,2022-01-16T00:00:00.000Z,Turndown,2022-04-24T00:00:00.000Z,1,0,0,0,2022011801,2022-01-16T00:00:00.000Z,b061d181-7779-46e5-8e4f-e9bc46602f85
22035,4,MS,Mississippi                   ,0,2022-04-28T00:00:00.000Z,Major Disaster,"Severe Storms and Tornadoes - March 21-22, 2022",Severe Storm,2022-03-22T00:00:00.000Z,2022-03-22T00:00:00.000Z,Turndown,2022-07-18T00:00:00.000Z,1,0,0,1,2022032102,2022-03-21T00:00:00.000Z,5027f2b3-ebb4-432f-a2dc-31b51643666a
22037,4,MS,Mississippi                   ,0,2022-04-29T00:00:00.000Z,Major Disaster,R04 Severe Storms,Severe Storm,2022-03-30T00:00:00.000Z,2022-03-30T00:00:00.000Z,Turndown,2022-07-02T00:00:00.000Z,1,0,0,1,2022033001,2022-03-30T00:00:00.000Z,7ae12d13-e790-4d03-b009-5d76b1754bd2
22044,4,TN,Tennessee                     ,0,2022-05-27T00:00:00.000Z,Major Disaster,R04 Wears Valley Wildfire ,Fire,2022-03-30T00:00:00.000Z,2022-04-05T00:00:00.000Z,Turndown,2022-07-02T00:00:00.000Z,1,0,0,1,2022051203,2022-03-30T00:00:00.000Z,d86cc854-dee7-4992-a17f-448d3eedbe38
